session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
6234d5acdaf143faca87789a,57093e7d0fb8a5000fe45a3a,APPROVED,2022-03-18 18:55:44.319000,2022-03-18 19:05:11.002000,566.683,57,420,1,100,2022-03-19 17:46:08.389000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d5b4f7803e9b90bb192c,60ebd10c620f3e024c3a39a5,APPROVED,2022-03-18 18:55:52.228000,2022-03-18 19:03:09.052000,436.824,23,459,0,100,2022-03-19 17:46:08.487000,561DDF44,United States,United States,Part-Time,English,United States,Male,Yes
6234d5c68f924b42ef721304,6109e4c357681a328ed36397,RETURNED,2022-03-18 18:56:26.734000,,4600308.052047,28,225,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d5c7e01e26fc91a55399,61105c7901ac4fea4f63344a,APPROVED,2022-03-18 18:56:12.176000,2022-03-18 19:03:14.092000,421.916,23,88,0,100,2022-03-19 17:46:08.579000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d5cbc9cf009bcadcda00,5c49e951bd42830001dbae9d,APPROVED,2022-03-18 18:56:13.881000,2022-03-18 19:14:14.428000,1080.547,23,45,0,100,2022-03-19 17:46:08.702000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d5cf25246b7e95689134,5865adeba3462300010673dc,APPROVED,2022-03-18 18:56:20.303000,2022-03-18 19:01:10.212000,289.909,32,891,2,100,2022-03-19 17:46:08.864000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d5d50ab944209224141a,602f3f4b63f201c29e4a09e6,APPROVED,2022-03-18 18:56:25.543000,2022-03-18 19:01:22.677000,297.134,29,507,6,98,2022-03-19 17:46:08.959000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d5e2b97b4fd90c45c72d,5ddb98b540460eacf5c4a254,APPROVED,2022-03-18 18:56:36.412000,2022-03-18 18:59:41.602000,185.19,30,265,2,100,2022-03-19 17:46:09.050000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6234d5e8ae4e4210b59ffad1,60862bfb90af7051a6a53e7b,APPROVED,2022-03-18 18:56:45.270000,2022-03-18 19:02:32.887000,347.617,22,197,1,100,2022-03-19 17:46:09.138000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d6062df4ebcab3ab2848,60ef75e98194ebdf7e440783,APPROVED,2022-03-18 18:57:12.433000,2022-03-18 19:03:26.680000,374.247,27,741,1,100,2022-03-19 17:46:09.244000,561DDF44,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED,United States,DATA EXPIRED,DATA EXPIRED
6234d60bedd84dbcddb05f43,5ae5b7e26735bd0001d7dfe3,APPROVED,2022-03-18 18:57:23.952000,2022-03-18 19:06:43.699000,559.747,39,1619,6,100,2022-03-19 17:46:09.333000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Male,DATA EXPIRED
6234d60f68803d0fed43ab5b,5beb6415feaa4a000164e011,RETURNED,2022-03-18 18:57:23.027000,,4600251.847546,39,719,4,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d61dea25ae75016951be,5feb8ceb559f43c870488b51,RETURNED,2022-03-18 18:57:37.102000,,4600237.782885,30,585,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d623d6ad12b3b2ddb160,5d321a7348bf98001646aeb2,APPROVED,2022-03-18 18:57:46.314000,2022-03-18 19:18:16.242000,1229.928,61,1168,2,100,2022-03-19 17:46:09.446000,561DDF44,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",English,United States,Female,No
6234d62899a614d2be6bdb5b,5916bba1c40353000150c46c,APPROVED,2022-03-18 18:57:51.740000,2022-03-18 19:09:11.300000,679.56,51,1163,4,100,2022-03-19 17:46:09.537000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,DATA EXPIRED
6234d62a54e6480d42562dee,60e118891e811394df52ff39,APPROVED,2022-03-18 18:57:50.584000,2022-03-18 19:04:14.949000,384.365,22,712,3,99,2022-03-19 17:46:09.628000,561DDF44,United States,United States,DATA EXPIRED,Chinese,United States,Female,DATA EXPIRED
6234d62bff2f00c39326afab,601b86cdd8db935594656c1a,RETURNED,2022-03-18 18:58:19.938000,,4600194.98569,30,1323,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6234d62ed2b3099b00adca7b,60ff0c8618fe5e6198b886be,APPROVED,2022-03-18 18:57:54.224000,2022-03-18 19:04:23.477000,389.253,19,696,2,100,2022-03-19 17:46:09.733000,561DDF44,United States,United States,DATA EXPIRED,English,United States,Female,Yes
